video_path,frame_path,keypoints_path,mp4_path,n_frames,n_json,frames_done,sapiens_done,reextract_done,overlay_done,use_video,is_val
0_RAW_DATA/AI_dataset/N10/N10_Ward/One leg brige_dynamic1.MOV,1_FRAME/AI_dataset/N10/N10_Ward/One leg brige_dynamic1_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/One leg brige_dynamic1_JSON,3_MP4/AI_dataset/N10/N10_Ward/One leg brige_dynamic1.mp4,524.0,524.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/One leg brige_dynamic2.MP4,1_FRAME/AI_dataset/N10/N10_Ward/One leg brige_dynamic2_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/One leg brige_dynamic2_JSON,3_MP4/AI_dataset/N10/N10_Ward/One leg brige_dynamic2.mp4,537.0,537.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/One leg brige_dynamic3.MP4,1_FRAME/AI_dataset/N10/N10_Ward/One leg brige_dynamic3_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/One leg brige_dynamic3_JSON,3_MP4/AI_dataset/N10/N10_Ward/One leg brige_dynamic3.mp4,539.0,539.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/Overhead Triceps Extension1.MOV,1_FRAME/AI_dataset/N10/N10_Ward/Overhead Triceps Extension1_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/Overhead Triceps Extension1_JSON,3_MP4/AI_dataset/N10/N10_Ward/Overhead Triceps Extension1.mp4,479.0,479.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/Overhead Triceps Extension2.MP4,1_FRAME/AI_dataset/N10/N10_Ward/Overhead Triceps Extension2_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/Overhead Triceps Extension2_JSON,3_MP4/AI_dataset/N10/N10_Ward/Overhead Triceps Extension2.mp4,470.0,470.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/Overhead Triceps Extension3.MP4,1_FRAME/AI_dataset/N10/N10_Ward/Overhead Triceps Extension3_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/Overhead Triceps Extension3_JSON,3_MP4/AI_dataset/N10/N10_Ward/Overhead Triceps Extension3.mp4,495.0,495.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/Pec dec Fly1.MOV,1_FRAME/AI_dataset/N10/N10_Ward/Pec dec Fly1_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/Pec dec Fly1_JSON,3_MP4/AI_dataset/N10/N10_Ward/Pec dec Fly1.mp4,424.0,424.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/Pec dec Fly2.MP4,1_FRAME/AI_dataset/N10/N10_Ward/Pec dec Fly2_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/Pec dec Fly2_JSON,3_MP4/AI_dataset/N10/N10_Ward/Pec dec Fly2.mp4,445.0,445.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/Pec dec Fly3.MP4,1_FRAME/AI_dataset/N10/N10_Ward/Pec dec Fly3_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/Pec dec Fly3_JSON,3_MP4/AI_dataset/N10/N10_Ward/Pec dec Fly3.mp4,430.0,430.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/Q-setting1.MOV,1_FRAME/AI_dataset/N10/N10_Ward/Q-setting1_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/Q-setting1_JSON,3_MP4/AI_dataset/N10/N10_Ward/Q-setting1.mp4,346.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/Q-setting2.MP4,1_FRAME/AI_dataset/N10/N10_Ward/Q-setting2_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/Q-setting2_JSON,3_MP4/AI_dataset/N10/N10_Ward/Q-setting2.mp4,355.0,355.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/Q-setting3.MP4,1_FRAME/AI_dataset/N10/N10_Ward/Q-setting3_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/Q-setting3_JSON,3_MP4/AI_dataset/N10/N10_Ward/Q-setting3.mp4,374.0,374.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/SLR1.MOV,1_FRAME/AI_dataset/N10/N10_Ward/SLR1_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/SLR1_JSON,3_MP4/AI_dataset/N10/N10_Ward/SLR1.mp4,357.0,357.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/SLR2.MP4,1_FRAME/AI_dataset/N10/N10_Ward/SLR2_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/SLR2_JSON,3_MP4/AI_dataset/N10/N10_Ward/SLR2.mp4,367.0,367.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/Shoulder Abduction1.MOV,1_FRAME/AI_dataset/N10/N10_Ward/Shoulder Abduction1_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/Shoulder Abduction1_JSON,3_MP4/AI_dataset/N10/N10_Ward/Shoulder Abduction1.mp4,494.0,494.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/Shoulder Abduction2.MP4,1_FRAME/AI_dataset/N10/N10_Ward/Shoulder Abduction2_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/Shoulder Abduction2_JSON,3_MP4/AI_dataset/N10/N10_Ward/Shoulder Abduction2.mp4,495.0,495.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/Shoulder Abduction3.MP4,1_FRAME/AI_dataset/N10/N10_Ward/Shoulder Abduction3_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/Shoulder Abduction3_JSON,3_MP4/AI_dataset/N10/N10_Ward/Shoulder Abduction3.mp4,504.0,504.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/Shoulder Flexion1.MOV,1_FRAME/AI_dataset/N10/N10_Ward/Shoulder Flexion1_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/Shoulder Flexion1_JSON,3_MP4/AI_dataset/N10/N10_Ward/Shoulder Flexion1.mp4,564.0,564.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/Shoulder Flexion2.MP4,1_FRAME/AI_dataset/N10/N10_Ward/Shoulder Flexion2_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/Shoulder Flexion2_JSON,3_MP4/AI_dataset/N10/N10_Ward/Shoulder Flexion2.mp4,520.0,520.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N10/N10_Ward/Shoulder Flexion3.MP4,1_FRAME/AI_dataset/N10/N10_Ward/Shoulder Flexion3_frames,2_KEYPOINTS/AI_dataset/N10/N10_Ward/Shoulder Flexion3_JSON,3_MP4/AI_dataset/N10/N10_Ward/Shoulder Flexion3.mp4,571.0,571.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 가슴 열기.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 가슴 열기_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 가슴 열기_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 가슴 열기.mp4,410.0,410.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 누워 자전거 타기.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 누워 자전거 타기_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 누워 자전거 타기_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 누워 자전거 타기.mp4,283.0,283.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 몸통 돌리기.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 몸통 돌리기_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 몸통 돌리기_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 몸통 돌리기.mp4,318.0,318.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 무릎 펴서 번갈아 다리 들기_1.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 무릎 펴서 번갈아 다리 들기_1_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 무릎 펴서 번갈아 다리 들기_1_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 무릎 펴서 번갈아 다리 들기_1.mp4,433.0,433.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 무릎 펴서 번갈아 다리 들기_2.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 무릎 펴서 번갈아 다리 들기_2_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 무릎 펴서 번갈아 다리 들기_2_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 무릎 펴서 번갈아 다리 들기_2.mp4,367.0,367.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 바로 누워 클램쉘.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 바로 누워 클램쉘_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 바로 누워 클램쉘_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 바로 누워 클램쉘.mp4,310.0,310.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 발목 번갈아 움직이기.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 발목 번갈아 움직이기_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 발목 번갈아 움직이기_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 발목 번갈아 움직이기.mp4,256.0,256.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 번갈아 다리 구부리기.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 번갈아 다리 구부리기_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 번갈아 다리 구부리기_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 번갈아 다리 구부리기.mp4,477.0,477.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 번갈아 다리 들기.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 번갈아 다리 들기_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 번갈아 다리 들기_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 번갈아 다리 들기.mp4,332.0,332.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 번갈아 무릎 구부렸다 펴기.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 번갈아 무릎 구부렸다 펴기_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 번갈아 무릎 구부렸다 펴기_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 번갈아 무릎 구부렸다 펴기.mp4,505.0,505.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 번갈아 옆으로 다리 내리기.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 번갈아 옆으로 다리 내리기_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 번갈아 옆으로 다리 내리기_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 번갈아 옆으로 다리 내리기.mp4,375.0,375.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 보조 목 뒤에 손 두고 윗몸일으키기.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 보조 목 뒤에 손 두고 윗몸일으키기_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 보조 목 뒤에 손 두고 윗몸일으키기_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 보조 목 뒤에 손 두고 윗몸일으키기.mp4,454.0,454.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 브릿지_1.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 브릿지_1_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 브릿지_1_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 브릿지_1.mp4,372.0,372.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 브릿지_2.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 브릿지_2_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 브릿지_2_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 브릿지_2.mp4,406.0,406.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 브릿지_유지하기.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 브릿지_유지하기_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 브릿지_유지하기_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 브릿지_유지하기.mp4,364.0,364.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 양쪽 팔꿈치 굽히기(탄력밴드).MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 양쪽 팔꿈치 굽히기(탄력밴드)_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 양쪽 팔꿈치 굽히기(탄력밴드)_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 양쪽 팔꿈치 굽히기(탄력밴드).mp4,290.0,290.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 양쪽 팔꿈치 굽히기_1.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 양쪽 팔꿈치 굽히기_1_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 양쪽 팔꿈치 굽히기_1_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 양쪽 팔꿈치 굽히기_1.mp4,189.0,189.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 양쪽 팔꿈치 굽히기_2.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 양쪽 팔꿈치 굽히기_2_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 양쪽 팔꿈치 굽히기_2_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 양쪽 팔꿈치 굽히기_2.mp4,300.0,300.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 양팔 앞으로 올리기.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 양팔 앞으로 올리기_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 양팔 앞으로 올리기_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 양팔 앞으로 올리기.mp4,417.0,417.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 양팔 옆으로 들기.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 양팔 옆으로 들기_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 양팔 옆으로 들기_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 양팔 옆으로 들기.mp4,350.0,350.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 어깨 돌리기.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 어깨 돌리기_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 어깨 돌리기_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 어깨 돌리기.mp4,224.0,224.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 체스트 프레스(탄력밴드).MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 체스트 프레스(탄력밴드)_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 체스트 프레스(탄력밴드)_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 체스트 프레스(탄력밴드).mp4,306.0,306.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 체스트 프레스.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 체스트 프레스_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 체스트 프레스_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 체스트 프레스.mp4,273.0,273.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 팔 수평 벌리기(탄력밴드).MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 팔 수평 벌리기(탄력밴드)_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 팔 수평 벌리기(탄력밴드)_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 팔 수평 벌리기(탄력밴드).mp4,352.0,352.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 팔 위로 뻗어 옆으로 벌리기(탄력밴드).MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 팔 위로 뻗어 옆으로 벌리기(탄력밴드)_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 팔 위로 뻗어 옆으로 벌리기(탄력밴드)_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 팔 위로 뻗어 옆으로 벌리기(탄력밴드).mp4,329.0,329.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ICU_sample_video/경사진 침대에서 팔꿈치 펴 팔 앞으로 모으기.MP4,1_FRAME/sample_data/ICU_sample_video/경사진 침대에서 팔꿈치 펴 팔 앞으로 모으기_frames,2_KEYPOINTS/sample_data/ICU_sample_video/경사진 침대에서 팔꿈치 펴 팔 앞으로 모으기_JSON,3_MP4/sample_data/ICU_sample_video/경사진 침대에서 팔꿈치 펴 팔 앞으로 모으기.mp4,388.0,388.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/10_경사진 침대에서 양쪽 팔꿈치 굽히기.MOV,1_FRAME/sample_data/ward_sample_video/10_경사진 침대에서 양쪽 팔꿈치 굽히기_frames,2_KEYPOINTS/sample_data/ward_sample_video/10_경사진 침대에서 양쪽 팔꿈치 굽히기_JSON,3_MP4/sample_data/ward_sample_video/10_경사진 침대에서 양쪽 팔꿈치 굽히기.mp4,263.0,263.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/11_경사진 침대에서 양팔 앞으로 올리기.MOV,1_FRAME/sample_data/ward_sample_video/11_경사진 침대에서 양팔 앞으로 올리기_frames,2_KEYPOINTS/sample_data/ward_sample_video/11_경사진 침대에서 양팔 앞으로 올리기_JSON,3_MP4/sample_data/ward_sample_video/11_경사진 침대에서 양팔 앞으로 올리기.mp4,335.0,335.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/12_앉아서 물통 잡고 양 팔 위로 뻗기 2.MOV,1_FRAME/sample_data/ward_sample_video/12_앉아서 물통 잡고 양 팔 위로 뻗기 2_frames,2_KEYPOINTS/sample_data/ward_sample_video/12_앉아서 물통 잡고 양 팔 위로 뻗기 2_JSON,3_MP4/sample_data/ward_sample_video/12_앉아서 물통 잡고 양 팔 위로 뻗기 2.mp4,363.0,363.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/13_앉아서 물통 잡고 앞으로 팔 올리기 2.MOV,1_FRAME/sample_data/ward_sample_video/13_앉아서 물통 잡고 앞으로 팔 올리기 2_frames,2_KEYPOINTS/sample_data/ward_sample_video/13_앉아서 물통 잡고 앞으로 팔 올리기 2_JSON,3_MP4/sample_data/ward_sample_video/13_앉아서 물통 잡고 앞으로 팔 올리기 2.mp4,371.0,371.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/14_앉아서 팔 뻗어 옆으로 밴드 당기기 2.MOV,1_FRAME/sample_data/ward_sample_video/14_앉아서 팔 뻗어 옆으로 밴드 당기기 2_frames,2_KEYPOINTS/sample_data/ward_sample_video/14_앉아서 팔 뻗어 옆으로 밴드 당기기 2_JSON,3_MP4/sample_data/ward_sample_video/14_앉아서 팔 뻗어 옆으로 밴드 당기기 2.mp4,271.0,271.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/15_앉아서 양손 물통 잡고 옆으로 팔 올리기 2.MOV,1_FRAME/sample_data/ward_sample_video/15_앉아서 양손 물통 잡고 옆으로 팔 올리기 2_frames,2_KEYPOINTS/sample_data/ward_sample_video/15_앉아서 양손 물통 잡고 옆으로 팔 올리기 2_JSON,3_MP4/sample_data/ward_sample_video/15_앉아서 양손 물통 잡고 옆으로 팔 올리기 2.mp4,308.0,308.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/16_경사진 침대에서 발목 번갈아 움직이기.MOV,1_FRAME/sample_data/ward_sample_video/16_경사진 침대에서 발목 번갈아 움직이기_frames,2_KEYPOINTS/sample_data/ward_sample_video/16_경사진 침대에서 발목 번갈아 움직이기_JSON,3_MP4/sample_data/ward_sample_video/16_경사진 침대에서 발목 번갈아 움직이기.mp4,241.0,241.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/17_누워서 번갈아 다리 들기.MOV,1_FRAME/sample_data/ward_sample_video/17_누워서 번갈아 다리 들기_frames,2_KEYPOINTS/sample_data/ward_sample_video/17_누워서 번갈아 다리 들기_JSON,3_MP4/sample_data/ward_sample_video/17_누워서 번갈아 다리 들기.mp4,436.0,436.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/18_누워서 무릎 굽혔다 펴기.MOV,1_FRAME/sample_data/ward_sample_video/18_누워서 무릎 굽혔다 펴기_frames,2_KEYPOINTS/sample_data/ward_sample_video/18_누워서 무릎 굽혔다 펴기_JSON,3_MP4/sample_data/ward_sample_video/18_누워서 무릎 굽혔다 펴기.mp4,528.0,528.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/19_경사진 침대에서 다리 구부리기 (양쪽).MOV,1_FRAME/sample_data/ward_sample_video/19_경사진 침대에서 다리 구부리기 (양쪽)_frames,2_KEYPOINTS/sample_data/ward_sample_video/19_경사진 침대에서 다리 구부리기 (양쪽)_JSON,3_MP4/sample_data/ward_sample_video/19_경사진 침대에서 다리 구부리기 (양쪽).mp4,489.0,489.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/1_복식 호흡.MOV,1_FRAME/sample_data/ward_sample_video/1_복식 호흡_frames,2_KEYPOINTS/sample_data/ward_sample_video/1_복식 호흡_JSON,3_MP4/sample_data/ward_sample_video/1_복식 호흡.mp4,427.0,427.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/20_경사진 침대에서 무릎 펴서 다리 들기 (양쪽).MOV,1_FRAME/sample_data/ward_sample_video/20_경사진 침대에서 무릎 펴서 다리 들기 (양쪽)_frames,2_KEYPOINTS/sample_data/ward_sample_video/20_경사진 침대에서 무릎 펴서 다리 들기 (양쪽)_JSON,3_MP4/sample_data/ward_sample_video/20_경사진 침대에서 무릎 펴서 다리 들기 (양쪽).mp4,458.0,458.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/21_경사진 침대에서 무릎 펴기 (양쪽).MOV,1_FRAME/sample_data/ward_sample_video/21_경사진 침대에서 무릎 펴기 (양쪽)_frames,2_KEYPOINTS/sample_data/ward_sample_video/21_경사진 침대에서 무릎 펴기 (양쪽)_JSON,3_MP4/sample_data/ward_sample_video/21_경사진 침대에서 무릎 펴기 (양쪽).mp4,400.0,400.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/22-1_브릿지 (동적).MOV,1_FRAME/sample_data/ward_sample_video/22-1_브릿지 (동적)_frames,2_KEYPOINTS/sample_data/ward_sample_video/22-1_브릿지 (동적)_JSON,3_MP4/sample_data/ward_sample_video/22-1_브릿지 (동적).mp4,269.0,269.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/22_경사진 침대에서 브릿지 (동적).MOV,1_FRAME/sample_data/ward_sample_video/22_경사진 침대에서 브릿지 (동적)_frames,2_KEYPOINTS/sample_data/ward_sample_video/22_경사진 침대에서 브릿지 (동적)_JSON,3_MP4/sample_data/ward_sample_video/22_경사진 침대에서 브릿지 (동적).mp4,372.0,372.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/23-1_브릿지 (정적).MOV,1_FRAME/sample_data/ward_sample_video/23-1_브릿지 (정적)_frames,2_KEYPOINTS/sample_data/ward_sample_video/23-1_브릿지 (정적)_JSON,3_MP4/sample_data/ward_sample_video/23-1_브릿지 (정적).mp4,331.0,331.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/23_경사진 침대에서 브릿지 (정적).MOV,1_FRAME/sample_data/ward_sample_video/23_경사진 침대에서 브릿지 (정적)_frames,2_KEYPOINTS/sample_data/ward_sample_video/23_경사진 침대에서 브릿지 (정적)_JSON,3_MP4/sample_data/ward_sample_video/23_경사진 침대에서 브릿지 (정적).mp4,269.0,269.0,True,True,True,True,False,False
0_RAW_DATA/sample_data/ward_sample_video/25_침대에 걸터앉아 무릎 펴기 (양쪽).MOV,1_FRAME/sample_data/ward_sample_video/25_침대에 걸터앉아 무릎 펴기 (양쪽)_frames,2_KEYPOINTS/sample_data/ward_sample_video/25_침대에 걸터앉아 무릎 펴기 (양쪽)_JSON,3_MP4/sample_data/ward_sample_video/25_침대에 걸터앉아 무릎 펴기 (양쪽).mp4,334.0,334.0,True,True,True,True,False,False
